segment_idx,segment_start,segment_end,m1_speed_psd_peak_baseband,m1_speed_psd_peak_am_demodulated,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_am_demodulated,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_am_demodulated,m1_speed_rms_baseband,m1_speed_rms_am_demodulated,m1_speed_mean_baseband,m1_speed_mean_am_demodulated,m1_speed_variance_baseband,m1_speed_variance_am_demodulated,m1_speed_fft_peak_baseband,m1_speed_fft_peak_am_demodulated,m2_speed_psd_peak_baseband,m2_speed_psd_peak_am_demodulated,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_am_demodulated,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_am_demodulated,m2_speed_rms_baseband,m2_speed_rms_am_demodulated,m2_speed_mean_baseband,m2_speed_mean_am_demodulated,m2_speed_variance_baseband,m2_speed_variance_am_demodulated,m2_speed_fft_peak_baseband,m2_speed_fft_peak_am_demodulated,m3_speed_psd_peak_baseband,m3_speed_psd_peak_am_demodulated,m3_speed_psd_mean_energy_baseband,m3_speed_psd_mean_energy_am_demodulated,m3_speed_psd_peak_freq_baseband,m3_speed_psd_peak_freq_am_demodulated,m3_speed_rms_baseband,m3_speed_rms_am_demodulated,m3_speed_mean_baseband,m3_speed_mean_am_demodulated,m3_speed_variance_baseband,m3_speed_variance_am_demodulated,m3_speed_fft_peak_baseband,m3_speed_fft_peak_am_demodulated,m4_speed_psd_peak_baseband,m4_speed_psd_peak_am_demodulated,m4_speed_psd_mean_energy_baseband,m4_speed_psd_mean_energy_am_demodulated,m4_speed_psd_peak_freq_baseband,m4_speed_psd_peak_freq_am_demodulated,m4_speed_rms_baseband,m4_speed_rms_am_demodulated,m4_speed_mean_baseband,m4_speed_mean_am_demodulated,m4_speed_variance_baseband,m4_speed_variance_am_demodulated,m4_speed_fft_peak_baseband,m4_speed_fft_peak_am_demodulated,current_pos_x_psd_peak_baseband,current_pos_x_psd_peak_am_demodulated,current_pos_x_psd_mean_energy_baseband,current_pos_x_psd_mean_energy_am_demodulated,current_pos_x_psd_peak_freq_baseband,current_pos_x_psd_peak_freq_am_demodulated,current_pos_x_rms_baseband,current_pos_x_rms_am_demodulated,current_pos_x_mean_baseband,current_pos_x_mean_am_demodulated,current_pos_x_variance_baseband,current_pos_x_variance_am_demodulated,current_pos_x_fft_peak_baseband,current_pos_x_fft_peak_am_demodulated,current_pos_y_psd_peak_baseband,current_pos_y_psd_peak_am_demodulated,current_pos_y_psd_mean_energy_baseband,current_pos_y_psd_mean_energy_am_demodulated,current_pos_y_psd_peak_freq_baseband,current_pos_y_psd_peak_freq_am_demodulated,current_pos_y_rms_baseband,current_pos_y_rms_am_demodulated,current_pos_y_mean_baseband,current_pos_y_mean_am_demodulated,current_pos_y_variance_baseband,current_pos_y_variance_am_demodulated,current_pos_y_fft_peak_baseband,current_pos_y_fft_peak_am_demodulated,target_pos_x_psd_peak_baseband,target_pos_x_psd_peak_am_demodulated,target_pos_x_psd_mean_energy_baseband,target_pos_x_psd_mean_energy_am_demodulated,target_pos_x_psd_peak_freq_baseband,target_pos_x_psd_peak_freq_am_demodulated,target_pos_x_rms_baseband,target_pos_x_rms_am_demodulated,target_pos_x_mean_baseband,target_pos_x_mean_am_demodulated,target_pos_x_variance_baseband,target_pos_x_variance_am_demodulated,target_pos_x_fft_peak_baseband,target_pos_x_fft_peak_am_demodulated,target_pos_y_psd_peak_baseband,target_pos_y_psd_peak_am_demodulated,target_pos_y_psd_mean_energy_baseband,target_pos_y_psd_mean_energy_am_demodulated,target_pos_y_psd_peak_freq_baseband,target_pos_y_psd_peak_freq_am_demodulated,target_pos_y_rms_baseband,target_pos_y_rms_am_demodulated,target_pos_y_mean_baseband,target_pos_y_mean_am_demodulated,target_pos_y_variance_baseband,target_pos_y_variance_am_demodulated,target_pos_y_fft_peak_baseband,target_pos_y_fft_peak_am_demodulated,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_am_demodulated,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_am_demodulated,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_am_demodulated,current_task_duration_rms_baseband,current_task_duration_rms_am_demodulated,current_task_duration_mean_baseband,current_task_duration_mean_am_demodulated,current_task_duration_variance_baseband,current_task_duration_variance_am_demodulated,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_am_demodulated,current_state_binary
113,2023-02-06T15:04:38.000000000,2023-02-06T15:05:36.000000000,0.0,0.339987,0.0,0.341303,0.0,0.313734,0.929852,0.68199,0.954595,0.685656,0.0,0.310524,0.954595,0.685656,0.264109,0.461114,0.480951,0.52271,0.333333,0.559412,0.791263,0.657398,0.866186,0.680233,0.43258,0.563923,0.866186,0.680233,0.474654,0.738055,0.527901,0.696708,0.666667,0.760993,0.844358,0.71187,0.824938,0.635884,0.757423,0.722072,0.824938,0.635884,0.604349,0.677713,0.570076,0.678223,0.666667,0.586099,0.792402,0.752875,0.849005,0.690122,0.376163,0.698815,0.849005,0.690122,0.17607,0.367462,0.16612,0.380855,0.333333,0.607175,0.224073,0.312618,0.151541,0.260019,0.127668,0.43113,0.150828,0.259609,0.418843,0.632151,0.441125,0.623873,0.333333,0.608344,0.739541,0.739619,0.650984,0.682761,0.45733,0.598714,0.650981,0.682701,0.133022,0.347951,0.141791,0.357508,0.333333,0.71781,0.181216,0.287063,0.096485,0.228023,0.098529,0.364204,0.095514,0.226486,0.450832,0.768994,0.472666,0.776011,0.333333,0.624323,0.765461,0.75077,0.673452,0.643442,0.488207,0.640244,0.67345,0.643352,1e-06,0.285293,1e-06,0.284837,0.333333,0.631737,0.006063,0.268448,0.093426,0.313626,1.1e-05,0.263504,0.015822,0.283473,0
114,2023-02-06T15:05:08.000000000,2023-02-06T15:06:06.000000000,0.0,0.314711,0.0,0.315691,0.0,0.251387,0.929852,0.584647,0.954595,0.584858,0.0,0.281827,0.954595,0.584858,0.045478,0.33452,0.084884,0.348318,0.333333,0.39157,0.592771,0.458731,0.74421,0.51946,0.122098,0.360372,0.74421,0.51946,0.818145,0.674208,0.838154,0.660786,0.666667,0.598252,0.898591,0.64533,0.857274,0.569874,0.855078,0.664798,0.857274,0.569874,0.628056,0.781547,0.696941,0.804106,0.333333,0.424338,0.895881,0.702015,0.894471,0.603133,0.749317,0.767537,0.894471,0.603133,0.053166,0.336016,0.05036,0.334239,0.333333,0.444135,0.219021,0.25928,0.135727,0.221804,0.138293,0.389234,0.135001,0.221437,0.643901,0.642355,0.601937,0.62976,0.333333,0.432701,0.78027,0.689776,0.712984,0.654144,0.382898,0.481925,0.712982,0.654066,0.014523,0.31137,0.016883,0.313822,0.333333,0.400284,0.210218,0.283388,0.121298,0.221021,0.123421,0.350463,0.120353,0.218994,0.883451,0.737799,0.840718,0.737001,0.333333,0.426206,0.783101,0.691168,0.695917,0.604217,0.485035,0.545125,0.695915,0.6041,1e-06,0.234705,1e-06,0.234635,0.333333,0.485697,0.010676,0.236418,0.107125,0.275184,1.6e-05,0.228158,0.030693,0.253391,1
115,2023-02-06T15:05:38.000000000,2023-02-06T15:06:36.000000000,0.0,0.417877,0.0,0.417924,0.0,0.315434,0.929852,0.745207,0.954595,0.745086,0.0,0.366782,0.954595,0.745086,0.04333,0.402861,0.076877,0.42731,0.333333,0.488045,0.5504,0.571503,0.716142,0.674154,0.074014,0.410442,0.716142,0.674154,0.248307,0.498286,0.338978,0.524144,0.666667,0.642615,0.835817,0.72457,0.936372,0.786412,0.282383,0.505637,0.936372,0.786412,0.580909,0.85275,0.567348,0.833339,0.333333,0.516632,0.885279,0.823258,0.894795,0.751289,0.665839,0.798149,0.894795,0.751289,0.070963,0.365416,0.069962,0.382096,0.333333,0.547793,0.350549,0.393525,0.324185,0.396302,0.08442,0.34458,0.323618,0.395943,0.241196,0.503678,0.252315,0.517957,0.333333,0.527824,0.599052,0.710162,0.562613,0.712702,0.167459,0.42952,0.56261,0.712637,0.05623,0.368536,0.056289,0.369546,0.333333,0.531662,0.3449,0.420705,0.312538,0.405911,0.090484,0.314927,0.311798,0.404306,0.287145,0.538569,0.24886,0.528345,0.333333,0.537693,0.580368,0.70141,0.534569,0.659488,0.21313,0.472758,0.534566,0.659388,1.6e-05,0.321495,1.3e-05,0.321409,0.333333,0.574809,0.008991,0.320584,0.095726,0.359426,5e-05,0.313043,0.018318,0.333143,1
116,2023-02-06T15:06:08.000000000,2023-02-06T15:07:06.000000000,0.0,0.469999,0.0,0.469302,0.0,0.363164,0.929852,0.838481,0.954595,0.838651,0.0,0.422429,0.954595,0.838651,2.9e-05,0.400838,3.9e-05,0.414135,1.0,0.717042,0.59105,0.672561,0.77474,0.818817,9.3e-05,0.410238,0.77474,0.818817,0.001015,0.415339,0.000969,0.405181,1.0,0.705769,0.714605,0.710868,0.892161,0.845761,0.004458,0.406343,0.892161,0.845761,0.000479,0.605759,0.000384,0.584886,1.0,0.727759,0.788851,0.828132,0.890071,0.836288,0.001107,0.583789,0.890071,0.836288,2e-06,0.308769,2e-06,0.340689,1.0,0.830249,0.387557,0.435979,0.388072,0.463489,4e-06,0.268585,0.387559,0.463107,1e-05,0.385795,1.2e-05,0.397807,1.0,0.810002,0.65333,0.811332,0.658986,0.859637,1.4e-05,0.360867,0.658984,0.859607,5e-06,0.325376,6e-06,0.325997,1.0,0.76664,0.387068,0.471668,0.387814,0.489728,1.3e-05,0.240486,0.387156,0.488294,2.3e-05,0.426399,2.9e-05,0.424032,1.0,0.823464,0.68206,0.833624,0.709819,0.849859,4.3e-05,0.387652,0.709817,0.849815,0.0,0.376112,0.0,0.375985,1.0,0.829165,0.000359,0.368732,0.078714,0.407382,0.0,0.365029,0.000433,0.376546,1
117,2023-02-06T15:06:38.000000000,2023-02-06T15:07:36.000000000,0.0,0.495084,0.0,0.494062,0.0,0.301589,0.929852,0.794199,0.954595,0.788821,0.0,0.42269,0.954595,0.788821,0.0,0.400117,0.0,0.393005,0.0,0.505814,0.591943,0.652799,0.775607,0.815317,0.0,0.339648,0.775607,0.815317,0.0,0.348347,1e-06,0.332148,1.0,0.550085,0.718923,0.642441,0.897153,0.777934,9e-06,0.363823,0.897153,0.777934,0.0,0.484112,0.0,0.48388,1.0,0.642322,0.789604,0.739044,0.890811,0.774394,1e-06,0.440943,0.890811,0.774394,0.0,0.353009,0.0,0.368932,0.0,0.585831,0.387486,0.434375,0.388002,0.463902,0.0,0.282117,0.387488,0.463555,0.0,0.362728,0.0,0.369631,0.333333,0.612748,0.653647,0.810949,0.659308,0.87331,0.0,0.293961,0.659306,0.873264,0.0,0.362881,0.0,0.362557,0.0,0.436301,0.387163,0.489301,0.387913,0.496199,0.0,0.272418,0.387255,0.494262,0.0,0.356736,0.0,0.36728,0.333333,0.606401,0.681738,0.848321,0.709495,0.885237,0.0,0.31555,0.709493,0.885178,0.0,0.347513,0.0,0.347713,0.666667,0.686812,1.7e-05,0.353316,0.078839,0.385464,0.0,0.349083,1.6e-05,0.361286,1
118,2023-02-06T15:07:08.000000000,2023-02-06T15:08:06.000000000,0.0,0.565052,0.0,0.564444,0.0,0.433675,0.929852,1.0,0.954595,1.0,0.0,0.504648,0.954595,1.0,0.0,0.476661,0.0,0.481027,0.0,0.43087,0.591943,0.819509,0.775607,1.0,0.0,0.478998,0.775607,1.0,0.0,0.442941,0.0,0.413639,0.0,0.525306,0.719205,0.815685,0.897409,1.0,0.0,0.427789,0.897409,1.0,0.0,0.566695,0.0,0.549319,0.0,0.566041,0.789526,0.958428,0.890748,1.0,0.0,0.550996,0.890748,1.0,0.0,0.365468,0.0,0.401573,0.0,0.434902,0.387486,0.535041,0.388002,0.565244,0.0,0.321485,0.387488,0.564822,0.0,0.415202,0.0,0.425035,0.0,0.427655,0.653614,0.934596,0.659276,1.0,0.0,0.400821,0.659273,1.0,0.0,0.385643,0.0,0.386447,0.0,0.361019,0.387163,0.567106,0.387913,0.591276,0.0,0.28699,0.387255,0.590014,0.0,0.449744,0.0,0.454435,0.0,0.457813,0.681678,0.967758,0.709433,1.0,0.0,0.420502,0.709431,1.0,0.0,0.450084,0.0,0.449934,0.0,0.560843,0.0,0.439364,0.078852,0.483918,0.0,0.436815,0.0,0.447029,1
119,2023-02-06T15:07:38.000000000,2023-02-06T15:08:36.000000000,0.0,0.383931,0.0,0.383337,0.0,0.253622,0.929852,0.651812,0.954595,0.648379,0.0,0.342896,0.954595,0.648379,0.0,0.304986,0.0,0.300763,0.0,0.257019,0.591943,0.527204,0.775607,0.661651,0.0,0.276408,0.775607,0.661651,0.0,0.253967,0.0,0.238231,0.0,0.242666,0.719205,0.516098,0.897409,0.643277,0.0,0.264532,0.897409,0.643277,0.0,0.351769,0.0,0.345574,0.0,0.305817,0.789526,0.601798,0.890748,0.637808,0.0,0.341684,0.890748,0.637808,0.0,0.252684,0.0,0.269136,0.0,0.255458,0.387486,0.345446,0.388002,0.378225,0.0,0.204724,0.387488,0.377905,0.0,0.255884,0.0,0.262062,0.0,0.230773,0.653614,0.691595,0.659276,0.745791,0.0,0.220266,0.659273,0.745724,0.0,0.259425,0.0,0.259802,0.0,0.154193,0.387163,0.394564,0.387913,0.407356,0.0,0.194658,0.387255,0.405446,0.0,0.256507,0.0,0.263187,0.0,0.235935,0.681678,0.727889,0.709433,0.764852,0.0,0.233423,0.709431,0.764766,0.0,0.271461,0.0,0.271536,0.0,0.312275,0.0,0.272173,0.078852,0.301243,0.0,0.269738,0.0,0.277419,1
120,2023-02-06T15:08:08.000000000,2023-02-06T15:09:06.000000000,0.0,0.360373,0.0,0.360398,0.0,0.301269,0.929852,0.657202,0.954595,0.657621,0.0,0.338234,0.954595,0.657621,0.0,0.304766,0.0,0.30391,0.0,0.271827,0.591943,0.537541,0.775607,0.659554,0.0,0.309883,0.775607,0.659554,0.0,0.272641,0.0,0.249966,0.0,0.268543,0.719205,0.525548,0.897409,0.65329,0.0,0.270032,0.897409,0.65329,0.0,0.335195,0.0,0.325248,0.0,0.297767,0.789526,0.623291,0.890748,0.658746,0.0,0.346438,0.890748,0.658746,0.0,0.236397,0.0,0.257197,0.0,0.255307,0.387486,0.356747,0.388002,0.38574,0.0,0.214748,0.387488,0.385416,0.0,0.260075,0.0,0.264886,0.0,0.201212,0.653614,0.69284,0.659276,0.738517,0.0,0.2517,0.659273,0.73846,0.0,0.244993,0.0,0.246012,0.0,0.196073,0.387163,0.392436,0.387913,0.408033,0.0,0.192003,0.387255,0.406485,0.0,0.277744,0.0,0.282269,0.0,0.219384,0.681678,0.727693,0.709433,0.755249,0.0,0.261589,0.709431,0.755178,0.0,0.284476,0.0,0.28438,0.0,0.296848,0.0,0.277353,0.078852,0.308593,0.0,0.276034,0.0,0.282105,1
121,2023-02-06T15:08:38.000000000,2023-02-06T15:09:36.000000000,0.0,0.298507,0.0,0.299146,0.0,0.316816,0.929852,0.620445,0.954595,0.626135,0.0,0.280843,0.954595,0.626135,0.0,0.287463,0.0,0.287597,0.0,0.273312,0.591943,0.518257,0.775607,0.618979,0.0,0.316198,0.775607,0.618979,0.0,0.270269,0.0,0.244348,0.0,0.268756,0.719205,0.503117,0.897409,0.619051,0.0,0.255142,0.897409,0.619051,0.0,0.283998,0.0,0.276422,0.0,0.248114,0.789526,0.607147,0.890748,0.640972,0.0,0.292996,0.890748,0.640972,0.0,0.224536,0.0,0.243817,0.0,0.280268,0.387486,0.360675,0.388002,0.381207,0.0,0.231818,0.387488,0.380906,0.0,0.257699,0.0,0.259839,0.0,0.189468,0.653614,0.66789,0.659276,0.695755,0.0,0.282221,0.659273,0.695699,0.0,0.234834,0.0,0.236221,0.0,0.28188,0.387163,0.380757,0.387913,0.392236,0.0,0.196017,0.387255,0.391069,0.0,0.281504,0.0,0.286215,0.0,0.209759,0.681678,0.701787,0.709433,0.712025,0.0,0.284752,0.709431,0.711957,0.0,0.266033,0.0,0.26581,0.0,0.269484,0.0,0.253693,0.078852,0.283919,0.0,0.25322,0.0,0.258315,1
122,2023-02-06T15:09:08.000000000,2023-02-06T15:10:06.000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.929852,0.0,0.954595,0.0,0.0,0.0,0.954595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591943,0.0,0.775607,0.0,0.0,0.0,0.775607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719247,0.0,0.897447,0.0,0.0,0.0,0.897447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789488,0.0,0.890717,0.0,0.0,0.0,0.890717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387486,0.017836,0.388002,0.049323,0.0,0.0,0.387488,0.049236,0.0,0.0,0.0,0.0,0.0,0.0,0.653665,0.240887,0.659326,0.251181,0.0,0.0,0.659324,0.251014,0.0,0.0,0.0,0.0,0.0,0.0,0.387163,0.065356,0.387913,0.071621,0.0,0.0,0.387255,0.069622,0.0,0.0,0.0,0.0,0.0,0.0,0.681726,0.269774,0.709483,0.285855,0.0,0.0,0.709481,0.285642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078852,0.0,0.0,0.0,0.0,0.0,1
123,2023-02-06T15:09:38.000000000,2023-02-06T15:10:36.000000000,0.0,0.064095,0.0,0.065201,0.0,0.420844,0.929907,0.343339,0.954635,0.359292,0.0,0.112449,0.954635,0.359292,0.0,0.1378,0.0,0.140801,0.666667,0.417605,0.592119,0.328814,0.77577,0.365919,1.3e-05,0.229126,0.77577,0.365919,8e-06,0.179242,9e-06,0.155173,1.0,0.443045,0.718503,0.309955,0.896682,0.356256,0.000387,0.185401,0.896682,0.356256,2.1e-05,0.1188,1.9e-05,0.122339,1.0,0.288469,0.790124,0.405179,0.891181,0.416304,0.000459,0.154883,0.891181,0.416304,0.0,0.082577,0.0,0.103774,0.333333,0.466525,0.38752,0.222904,0.388036,0.242972,1e-06,0.130963,0.387522,0.242742,2e-06,0.161153,2e-06,0.159655,1.0,0.262365,0.653939,0.46987,0.6596,0.460341,1.4e-05,0.25753,0.659598,0.460256,0.0,0.084438,0.0,0.085992,0.666667,0.519648,0.387222,0.236247,0.387971,0.248115,2e-06,0.096026,0.387312,0.247243,2e-06,0.202653,2e-06,0.202382,1.0,0.2862,0.682116,0.500434,0.709883,0.482719,2.3e-05,0.250628,0.709881,0.482615,0.0,0.16397,0.0,0.163675,0.333333,0.285846,4e-06,0.14974,0.078846,0.170318,0.0,0.150156,6e-06,0.152215,0
124,2023-02-06T15:10:08.000000000,2023-02-06T15:11:06.000000000,8e-06,0.331637,9e-06,0.332075,1.0,0.771147,0.930175,0.264403,0.954824,0.258974,7.4e-05,0.467787,0.954824,0.258974,0.000294,0.255681,0.000361,0.254772,1.0,0.808535,0.68279,0.355185,0.837715,0.364016,0.098394,0.373159,0.837715,0.364016,0.007998,0.246745,0.011121,0.220133,1.0,0.83774,0.777091,0.294647,0.902639,0.28193,0.193139,0.370216,0.902639,0.28193,0.022506,0.314479,0.023688,0.303425,0.333333,0.711647,0.888218,0.379182,0.963007,0.348018,0.073922,0.492999,0.963007,0.348018,2.5e-05,0.159316,2.6e-05,0.189553,1.0,0.722914,0.380339,0.182558,0.378551,0.224595,0.008151,0.149688,0.378029,0.22428,0.018067,0.226903,0.022023,0.232815,0.333333,0.441793,0.556502,0.396671,0.494338,0.395535,0.243783,0.325299,0.494335,0.395423,5.3e-05,0.157365,5.9e-05,0.159253,1.0,0.679441,0.372596,0.228428,0.363265,0.251746,0.030843,0.143272,0.362581,0.249925,0.010444,0.254069,0.014147,0.256847,0.333333,0.461268,0.58495,0.422535,0.539977,0.414804,0.213058,0.322428,0.539973,0.414653,0.0,0.266524,0.0,0.26642,0.333333,0.462589,0.001181,0.259396,0.080438,0.287946,1e-06,0.258084,0.001722,0.263243,0
