segment_idx,segment_start,segment_end,m1_speed_psd_peak_baseband,m1_speed_psd_peak_fm_demodulated,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_fm_demodulated,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_fm_demodulated,m1_speed_rms_baseband,m1_speed_rms_fm_demodulated,m1_speed_mean_baseband,m1_speed_mean_fm_demodulated,m1_speed_variance_baseband,m1_speed_variance_fm_demodulated,m1_speed_fft_peak_baseband,m1_speed_fft_peak_fm_demodulated,m2_speed_psd_peak_baseband,m2_speed_psd_peak_fm_demodulated,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_fm_demodulated,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_fm_demodulated,m2_speed_rms_baseband,m2_speed_rms_fm_demodulated,m2_speed_mean_baseband,m2_speed_mean_fm_demodulated,m2_speed_variance_baseband,m2_speed_variance_fm_demodulated,m2_speed_fft_peak_baseband,m2_speed_fft_peak_fm_demodulated,m3_speed_psd_peak_baseband,m3_speed_psd_peak_fm_demodulated,m3_speed_psd_mean_energy_baseband,m3_speed_psd_mean_energy_fm_demodulated,m3_speed_psd_peak_freq_baseband,m3_speed_psd_peak_freq_fm_demodulated,m3_speed_rms_baseband,m3_speed_rms_fm_demodulated,m3_speed_mean_baseband,m3_speed_mean_fm_demodulated,m3_speed_variance_baseband,m3_speed_variance_fm_demodulated,m3_speed_fft_peak_baseband,m3_speed_fft_peak_fm_demodulated,current_pos_x_psd_peak_baseband,current_pos_x_psd_peak_fm_demodulated,current_pos_x_psd_mean_energy_baseband,current_pos_x_psd_mean_energy_fm_demodulated,current_pos_x_psd_peak_freq_baseband,current_pos_x_psd_peak_freq_fm_demodulated,current_pos_x_rms_baseband,current_pos_x_rms_fm_demodulated,current_pos_x_mean_baseband,current_pos_x_mean_fm_demodulated,current_pos_x_variance_baseband,current_pos_x_variance_fm_demodulated,current_pos_x_fft_peak_baseband,current_pos_x_fft_peak_fm_demodulated,current_pos_y_psd_peak_baseband,current_pos_y_psd_peak_fm_demodulated,current_pos_y_psd_mean_energy_baseband,current_pos_y_psd_mean_energy_fm_demodulated,current_pos_y_psd_peak_freq_baseband,current_pos_y_psd_peak_freq_fm_demodulated,current_pos_y_rms_baseband,current_pos_y_rms_fm_demodulated,current_pos_y_mean_baseband,current_pos_y_mean_fm_demodulated,current_pos_y_variance_baseband,current_pos_y_variance_fm_demodulated,current_pos_y_fft_peak_baseband,current_pos_y_fft_peak_fm_demodulated,current_pos_z_psd_peak_baseband,current_pos_z_psd_peak_fm_demodulated,current_pos_z_psd_mean_energy_baseband,current_pos_z_psd_mean_energy_fm_demodulated,current_pos_z_psd_peak_freq_baseband,current_pos_z_psd_peak_freq_fm_demodulated,current_pos_z_rms_baseband,current_pos_z_rms_fm_demodulated,current_pos_z_mean_baseband,current_pos_z_mean_fm_demodulated,current_pos_z_variance_baseband,current_pos_z_variance_fm_demodulated,current_pos_z_fft_peak_baseband,current_pos_z_fft_peak_fm_demodulated,target_pos_x_psd_peak_baseband,target_pos_x_psd_peak_fm_demodulated,target_pos_x_psd_mean_energy_baseband,target_pos_x_psd_mean_energy_fm_demodulated,target_pos_x_psd_peak_freq_baseband,target_pos_x_psd_peak_freq_fm_demodulated,target_pos_x_rms_baseband,target_pos_x_rms_fm_demodulated,target_pos_x_mean_baseband,target_pos_x_mean_fm_demodulated,target_pos_x_variance_baseband,target_pos_x_variance_fm_demodulated,target_pos_x_fft_peak_baseband,target_pos_x_fft_peak_fm_demodulated,target_pos_y_psd_peak_baseband,target_pos_y_psd_peak_fm_demodulated,target_pos_y_psd_mean_energy_baseband,target_pos_y_psd_mean_energy_fm_demodulated,target_pos_y_psd_peak_freq_baseband,target_pos_y_psd_peak_freq_fm_demodulated,target_pos_y_rms_baseband,target_pos_y_rms_fm_demodulated,target_pos_y_mean_baseband,target_pos_y_mean_fm_demodulated,target_pos_y_variance_baseband,target_pos_y_variance_fm_demodulated,target_pos_y_fft_peak_baseband,target_pos_y_fft_peak_fm_demodulated,target_pos_z_psd_peak_baseband,target_pos_z_psd_peak_fm_demodulated,target_pos_z_psd_mean_energy_baseband,target_pos_z_psd_mean_energy_fm_demodulated,target_pos_z_psd_peak_freq_baseband,target_pos_z_psd_peak_freq_fm_demodulated,target_pos_z_rms_baseband,target_pos_z_rms_fm_demodulated,target_pos_z_mean_baseband,target_pos_z_mean_fm_demodulated,target_pos_z_variance_baseband,target_pos_z_variance_fm_demodulated,target_pos_z_fft_peak_baseband,target_pos_z_fft_peak_fm_demodulated,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_fm_demodulated,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_fm_demodulated,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_fm_demodulated,current_task_duration_rms_baseband,current_task_duration_rms_fm_demodulated,current_task_duration_mean_baseband,current_task_duration_mean_fm_demodulated,current_task_duration_variance_baseband,current_task_duration_variance_fm_demodulated,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_fm_demodulated,current_state_binary
85,2023-02-06T14:50:40.000000000,2023-02-06T14:51:38.000000000,0.06564,0.29006,0.084048,0.754888,0.666667,0.51253,0.74892,0.230003,0.832591,0.281902,0.114433,0.408427,0.832591,0.281902,0.474032,0.242657,0.475976,0.343348,0.666667,0.643547,0.726351,0.561989,0.80522,0.337582,0.378233,0.241579,0.80522,0.337582,0.228587,0.601805,0.243602,0.806991,0.333333,0.341318,0.829747,0.51883,0.869862,0.814999,0.645824,0.543864,0.869862,0.814999,0.008825,0.193682,0.01115,0.296072,0.333333,0.240318,0.076381,0.084409,0.062472,0.341466,0.009141,0.206145,0.060862,0.253957,0.903762,0.635888,0.995885,0.476035,0.333333,0.383966,0.701757,0.690187,0.502616,0.42079,0.669933,0.570928,0.498004,0.444645,0.280127,0.141636,0.298173,0.295824,0.333333,0.359637,0.684994,0.57419,0.710959,0.378535,0.439885,0.361832,0.710399,0.365265,0.033005,0.256247,0.039435,0.439543,0.333333,0.266955,0.164328,0.212408,0.132043,0.295061,0.042649,0.121152,0.128242,0.250042,0.0,0.091888,0.0,0.574111,0.0,0.268963,0.000158,0.111282,0.045693,0.559358,0.0,0.130878,0.000117,0.098666,0.490808,0.273561,0.400548,0.20762,0.333333,0.493525,0.665687,0.574561,0.735528,0.421512,0.411614,0.594726,0.733662,0.288174,0.151083,0.817527,0.098066,0.70121,0.333333,0.208462,0.878985,0.300953,0.738323,0.728393,0.931051,0.963689,0.737224,0.680416,1
86,2023-02-06T14:51:10.000000000,2023-02-06T14:52:08.000000000,0.076794,0.381028,0.08879,0.751517,0.666667,0.30936,0.73479,0.197022,0.761025,0.310632,0.645056,0.370613,0.761025,0.310632,0.069921,0.122877,0.070602,0.188064,0.666667,0.832033,0.742131,0.505132,0.837911,0.412994,0.287155,0.154095,0.837911,0.412994,0.687546,0.3395,0.787148,0.762783,0.666667,0.325033,0.875447,0.473865,0.939017,0.502347,0.490732,0.410161,0.939017,0.502347,0.00038,0.172504,0.00044,0.432426,0.333333,0.522085,0.119999,0.206542,0.107362,0.477752,0.013849,0.306457,0.105829,0.402146,0.182837,0.201922,0.211925,0.176817,0.333333,0.042111,0.692733,0.409182,0.477671,0.201722,0.665968,0.24638,0.472826,0.195387,0.150221,0.118195,0.232934,0.090439,0.666667,0.282453,0.635478,0.289812,0.598973,0.328576,0.441998,0.256561,0.598197,0.299078,0.001558,0.834614,0.001669,0.517652,0.333333,0.223513,0.184784,0.494714,0.169096,0.607885,0.027864,0.220725,0.165458,0.614059,0.0,0.075142,0.0,0.561592,1.0,0.163713,0.00324,0.093282,0.044734,0.583965,1.2e-05,0.100341,0.003062,0.238632,0.231,0.098164,0.220141,0.101974,0.666667,0.255575,0.637233,0.420875,0.6489,0.632645,0.402249,0.451364,0.646422,0.436757,0.894647,0.675439,0.866856,0.560125,0.333333,0.249263,0.881389,0.150227,0.735521,0.334909,0.947392,0.824274,0.734411,0.349056,1
87,2023-02-06T14:51:40.000000000,2023-02-06T14:52:38.000000000,0.855031,0.213919,0.916388,0.367679,0.333333,0.160142,0.655154,0.293789,0.696127,0.579248,0.599777,0.412321,0.696127,0.579248,0.000185,0.194824,0.000185,0.185319,1.0,0.914295,0.639732,0.510847,0.799471,0.41543,0.000779,0.116748,0.799471,0.41543,0.04455,0.342769,0.058386,0.714939,0.666667,0.287092,0.670471,0.545977,0.827033,0.323724,0.038546,0.501137,0.827033,0.323724,0.117131,0.161045,0.13413,0.430606,0.333333,0.657154,0.341782,0.365672,0.290896,0.715525,0.140851,0.331964,0.289678,0.655405,0.00073,0.213951,0.000645,0.218367,0.333333,0.19162,0.036621,0.329317,0.046419,0.120019,0.001586,0.178708,0.037575,0.17506,0.033722,0.217479,0.0319,0.241807,0.333333,0.0551,0.260405,0.472327,0.26615,0.494988,0.065969,0.226786,0.26473,0.436411,1.0,0.814173,1.0,0.344056,0.333333,0.0,0.696604,0.695289,0.540856,0.894796,0.783181,0.364503,0.538846,0.882833,0.002425,0.095791,0.001422,0.616957,0.333333,0.123547,0.095903,0.110379,0.192649,0.605282,0.006004,0.095812,0.153908,0.229716,0.042532,0.293439,0.029137,0.246768,0.333333,0.075188,0.31127,0.428297,0.416872,0.813725,0.07255,0.52859,0.412757,0.685103,0.069507,0.552008,0.089212,0.386874,0.333333,0.005034,0.167056,0.11885,0.07929,0.254876,0.056346,0.73944,0.084435,0.268355,0
88,2023-02-06T14:52:10.000000000,2023-02-06T14:53:08.000000000,0.008398,0.20973,0.007327,0.498917,0.0,0.027796,0.756574,0.50096,0.836964,0.854273,0.132674,0.504381,0.836964,0.854273,0.000216,0.148151,0.000197,0.249546,1.0,0.682813,0.655936,0.567092,0.810974,0.400221,0.016113,0.18263,0.810974,0.400221,0.005738,0.555263,0.008251,0.880377,0.0,0.256726,0.739813,0.751113,0.866456,0.504987,0.169761,0.558468,0.866456,0.504987,0.000557,0.426307,0.000776,0.533799,1.0,0.457835,0.555711,0.40349,0.53607,0.741204,0.100376,0.493936,0.535273,0.687527,4.3e-05,0.276244,5.6e-05,0.183197,0.0,0.356928,0.081663,0.446857,0.106079,0.236226,0.005081,0.187283,0.097789,0.237691,0.000575,0.325157,0.00092,0.553893,0.0,0.016187,0.344958,0.745599,0.490226,0.665018,0.019292,0.425757,0.489239,0.606862,0.015995,0.348946,0.019197,0.249205,0.0,0.085253,0.984876,0.518447,0.97743,0.821209,0.083478,0.38409,0.977331,0.76081,0.000162,0.097248,0.000118,0.598209,0.0,0.239741,0.124651,0.0722,0.295896,0.612687,0.00441,0.064905,0.26211,0.181453,0.002791,0.524044,0.002299,0.402216,0.0,0.248382,0.414912,0.50049,0.751726,0.621351,0.042484,0.706067,0.749974,0.539278,0.006152,0.699394,0.006754,0.536927,0.0,0.194645,0.218744,0.279648,0.13314,0.397582,0.08514,0.798992,0.129501,0.385044,0
89,2023-02-06T14:52:40.000000000,2023-02-06T14:53:38.000000000,0.059603,0.309337,0.090747,0.565761,0.333333,0.49341,0.992333,0.535107,0.999134,0.907547,0.492303,0.35507,0.999134,0.907547,0.170095,0.174939,0.155834,0.224455,0.666667,0.592107,0.675112,0.570529,0.801219,0.449288,0.154202,0.155747,0.801219,0.449288,0.625333,0.425406,0.6935,0.858198,0.333333,0.512996,0.882232,0.66329,0.93814,0.647395,0.536468,0.494645,0.93814,0.647395,0.187225,0.513034,0.241742,0.775484,0.333333,0.489749,0.653833,0.283381,0.619557,0.530804,0.195895,0.507396,0.618904,0.464595,0.150802,0.212215,0.146606,0.178352,0.666667,0.480154,0.30319,0.417875,0.21914,0.166311,0.128037,0.185389,0.211899,0.186509,0.53377,0.313258,0.518185,0.539605,0.333333,0.487113,0.796294,0.726393,0.808977,0.532703,0.61774,0.465034,0.808608,0.508422,0.079516,0.53221,0.084915,0.389338,0.333333,0.533767,0.792754,0.26512,0.702866,0.411775,0.555002,0.249081,0.701565,0.353679,0.002445,0.083023,0.001447,0.599668,0.333333,0.323265,0.0797,0.110197,0.147677,0.590167,0.005137,0.170607,0.106777,0.128813,0.605911,0.467941,0.625672,0.333349,0.333333,0.442477,0.78923,0.398955,0.907013,0.393395,0.556931,0.68385,0.906356,0.314249,0.193851,0.630767,0.136183,0.459476,0.333333,0.606885,0.681447,0.295666,0.54241,0.333006,0.614865,0.788673,0.540489,0.334139,1
90,2023-02-06T14:53:10.000000000,2023-02-06T14:54:08.000000000,0.699812,0.155259,0.736061,0.154072,0.333333,0.935467,0.949785,0.333248,0.963565,0.614121,0.486078,0.130796,0.963565,0.614121,0.050732,0.160885,0.073291,0.180186,0.666667,0.802616,0.663143,0.509287,0.793414,0.443869,0.137972,0.131655,0.793414,0.443869,0.302638,0.226034,0.40032,0.6403,0.333333,0.691148,0.821809,0.288362,0.900708,0.563622,0.416257,0.313179,0.900708,0.563622,0.381492,0.204667,0.451051,0.413196,0.333333,0.68795,0.475272,0.080314,0.315095,0.318707,0.539746,0.286772,0.313919,0.228412,0.084495,0.171058,0.082953,0.238065,0.333333,0.793015,0.293387,0.353257,0.161354,0.097378,0.133648,0.049359,0.153576,0.161599,0.560272,0.189895,0.476565,0.1927,0.333333,0.964482,0.763434,0.311525,0.586502,0.164173,0.781588,0.265499,0.585702,0.15932,0.426496,0.460197,0.430466,0.233519,0.333333,0.959743,0.36306,0.098376,0.205322,0.154758,0.363788,0.074877,0.201842,0.143482,0.0,0.098294,0.0,0.634436,1.0,0.479805,0.0011,0.0,0.045346,0.586603,1e-06,0.013186,0.00107,0.047854,0.431304,0.155298,0.328711,0.115964,0.333333,0.6859,0.739461,0.063171,0.575733,0.05525,0.61963,0.502084,0.572739,0.065282,0.547807,0.429532,0.56979,0.271071,0.333333,0.637899,0.656918,0.085176,0.451658,0.172362,0.681491,0.751846,0.449356,0.171191,1
91,2023-02-06T14:53:40.000000000,2023-02-06T14:54:38.000000000,0.000463,0.029908,0.000417,0.0,1.0,0.909233,0.729824,0.181314,0.829114,0.393176,0.00149,0.073484,0.829114,0.393176,7.4e-05,0.062939,7e-05,0.150488,1.0,1.0,0.644159,0.489725,0.803536,0.298413,0.000263,0.186147,0.803536,0.298413,0.000191,0.151512,0.000204,0.593599,1.0,0.635743,0.705386,0.14756,0.864522,0.458528,0.000594,0.203996,0.864522,0.458528,0.000427,0.233959,0.000593,0.0,1.0,0.799322,0.013765,0.0,0.0,0.215519,0.000807,0.22116,0.005414,0.120584,3.1e-05,0.300939,2.7e-05,0.044339,1.0,0.91621,0.004552,0.427142,0.011797,0.216896,0.000101,0.270929,0.002633,0.191316,2.7e-05,0.139506,3.3e-05,0.207754,1.0,0.929004,0.007319,0.15673,9.5e-05,0.0,9.8e-05,0.105777,0.004231,0.005214,9.2e-05,0.016997,0.000113,0.06919,1.0,0.874216,0.005101,0.065227,0.003226,0.193242,0.000111,0.063006,0.002013,0.16142,0.0,0.090086,0.0,0.592993,0.0,0.693107,6.1e-05,0.215438,0.045746,0.609938,0.0,0.272741,4.4e-05,0.250898,4.6e-05,0.19269,3.7e-05,0.175571,1.0,0.972647,0.009863,0.212988,0.008479,0.183135,0.000134,0.457259,0.007818,0.105967,0.000289,0.45785,0.000313,0.302175,1.0,0.429097,0.015574,0.021297,0.000549,0.069665,0.000634,0.759027,0.007688,0.051559,1
92,2023-02-06T14:54:10.000000000,2023-02-06T14:55:08.000000000,0.0,0.15387,0.0,0.335342,1.0,0.54196,0.731886,0.20427,0.830962,0.429985,0.0,0.072683,0.830962,0.429985,4e-06,0.307595,4e-06,0.145697,1.0,0.819562,0.641282,0.546285,0.800965,0.222435,0.000244,0.231695,0.800965,0.222435,1.1e-05,0.164758,1.1e-05,0.688288,1.0,0.573348,0.709264,0.46466,0.867935,0.356573,0.000638,0.406263,0.867935,0.356573,1e-06,0.279124,1e-06,0.421422,1.0,0.49267,0.000803,0.097569,0.001664,0.269771,4e-06,0.195546,0.000328,0.183101,3e-06,0.584203,3e-06,0.396545,1.0,0.707025,0.004915,0.546963,0.011121,0.337629,0.000123,0.746977,0.00195,0.359765,1e-06,0.123853,2e-06,0.278226,1.0,0.536921,0.004981,0.290954,0.001341,0.200962,4.7e-05,0.238131,0.002852,0.198741,1e-06,0.296002,2e-06,0.287081,1.0,0.431467,0.001693,0.123283,0.003885,0.187199,1.5e-05,0.077456,0.000635,0.16235,7e-06,0.119376,7e-06,0.67891,1.0,0.773724,0.01986,0.699291,0.04422,0.663027,0.00046,0.679699,0.017872,0.373737,1e-06,0.241273,1e-06,0.161764,1.0,1.0,0.004979,0.480332,0.007913,0.333444,3.5e-05,0.492434,0.003764,0.199532,0.0,0.482944,0.0,0.292816,0.333333,0.293616,0.0,0.183297,0.002838,0.272404,0.0,0.856468,0.000349,0.254578,0
93,2023-02-06T14:54:40.000000000,2023-02-06T14:55:38.000000000,0.021913,0.135348,0.025102,0.213701,0.333333,0.366003,0.698863,0.309191,0.797205,0.499062,0.060492,0.272811,0.797205,0.499062,0.003094,0.344445,0.002786,0.382134,1.0,0.60811,0.741596,0.602033,0.830262,0.4094,0.32444,0.283859,0.830262,0.4094,0.017298,0.399644,0.028365,0.70936,0.333333,0.525595,0.671525,0.75133,0.809288,0.248694,0.14316,0.476318,0.809288,0.248694,0.002471,0.038952,0.003446,0.170193,0.333333,0.228658,0.067482,0.0816,0.03884,0.323989,0.013484,0.136829,0.037189,0.237794,0.002077,0.650486,0.001697,0.647867,1.0,0.398796,0.67957,0.575541,0.43278,0.390514,0.664421,0.812786,0.427519,0.460765,0.003375,0.137544,0.005736,0.202078,0.333333,0.078934,0.392669,0.359151,0.294668,0.268426,0.210735,0.231202,0.293303,0.250632,0.004547,0.265879,0.006666,0.178839,0.333333,0.117183,0.142786,0.114641,0.078986,0.222534,0.059134,0.0564,0.074953,0.196638,0.007013,0.216057,0.004972,0.772227,1.0,0.554546,0.695982,0.803665,0.539825,0.692756,0.51195,0.679799,0.517743,0.352515,0.000979,0.140251,0.000882,0.130409,1.0,0.615766,0.434179,0.441964,0.398965,0.307865,0.199498,0.473047,0.394723,0.228048,0.001886,0.646822,0.002056,0.519635,0.333333,0.322711,0.327337,0.229671,0.194619,0.532924,0.191443,0.933111,0.191238,0.45449,0
94,2023-02-06T14:55:10.000000000,2023-02-06T14:56:08.000000000,0.159624,0.20439,0.189932,0.207829,0.666667,0.58377,0.746584,0.284808,0.829852,0.395105,0.121866,0.49411,0.829852,0.395105,0.397491,0.13923,0.446742,0.393468,0.666667,0.701141,0.752453,0.601023,0.835775,0.687568,0.349561,0.200787,0.835775,0.687568,0.416042,0.421008,0.53965,0.72528,0.666667,0.468879,0.76135,0.413493,0.830744,0.263723,0.491371,0.419505,0.830744,0.263723,0.016519,0.211089,0.018885,0.191859,0.333333,0.212471,0.093472,0.122822,0.084319,0.351719,0.008207,0.272577,0.082747,0.269213,1.0,0.427726,0.93245,0.481422,0.333333,0.354961,0.69354,0.477967,0.490798,0.281279,0.658727,0.293459,0.486076,0.281099,0.18142,0.203016,0.246326,0.26933,0.333333,0.3718,0.555354,0.37491,0.562832,0.257089,0.302329,0.225945,0.561986,0.23236,0.074222,0.411629,0.076855,0.189076,0.333333,0.439151,0.20219,0.237553,0.179521,0.372381,0.040551,0.229474,0.175928,0.312588,0.423934,0.185706,0.457669,0.658839,0.333333,0.343545,0.704069,0.376181,0.526099,0.63032,0.528104,0.293828,0.504142,0.338038,0.249391,0.245183,0.259538,0.243271,0.666667,0.26928,0.519312,0.267916,0.579082,0.383492,0.249109,0.488334,0.576112,0.316726,0.275464,0.79029,0.207242,0.680168,0.333333,0.267614,0.817966,0.2317,0.668387,0.663068,0.847267,0.887889,0.666995,0.507695,1
95,2023-02-06T14:55:40.000000000,2023-02-06T14:56:38.000000000,0.012286,0.327854,0.021778,0.597355,1.0,0.794371,0.706726,0.228689,0.730613,0.369861,0.691961,0.536679,0.730613,0.369861,0.006116,0.101008,0.006096,0.078076,0.666667,0.881852,0.653027,0.568387,0.806368,0.586806,0.026244,0.080796,0.806368,0.586806,0.23908,0.136062,0.307505,0.6493,0.666667,0.496894,0.765298,0.090701,0.854007,0.466772,0.379383,0.349094,0.854007,0.466772,0.000145,0.242622,0.000291,0.429382,0.0,0.112488,0.179129,0.232068,0.138427,0.503305,0.056819,0.291181,0.136947,0.42897,0.020578,0.258868,0.021665,0.063662,0.333333,0.560964,0.134249,0.343554,0.072037,0.107103,0.029682,0.033922,0.063431,0.099157,0.184648,0.121495,0.200297,0.212284,0.333333,0.672713,0.399904,0.36022,0.299284,0.371628,0.218956,0.198772,0.297928,0.334087,0.002092,0.796827,0.003404,0.410166,0.333333,0.644881,0.287896,0.556513,0.21306,0.802428,0.156413,0.368983,0.209614,0.741077,0.003218,0.063819,0.002167,0.559568,1.0,0.4396,0.110321,0.02942,0.039715,0.557946,0.014201,0.232693,0.104713,0.377785,0.068299,0.232811,0.082463,0.167073,0.333333,0.248562,0.292576,0.209551,0.218982,0.541024,0.099009,0.47246,0.213471,0.439744,0.822739,0.640155,0.785115,0.463699,0.333333,0.22589,0.76406,0.202135,0.551216,0.483096,0.876116,0.796202,0.549332,0.407018,1
96,2023-02-06T14:56:10.000000000,2023-02-06T14:57:08.000000000,0.904494,0.33992,1.0,0.73214,0.333333,0.696679,0.657711,0.333859,0.698202,0.601775,0.601292,0.415553,0.698202,0.601775,9e-06,0.14912,8e-06,0.189889,1.0,0.839874,0.642562,0.559717,0.802151,0.338549,3.9e-05,0.162335,0.802151,0.338549,0.031243,0.326795,0.046776,0.692278,0.333333,0.555177,0.673701,0.329743,0.830506,0.641829,0.035114,0.38118,0.830506,0.641829,0.117374,0.197046,0.137424,0.331703,0.333333,0.0,0.368354,0.311034,0.325279,0.655153,0.131715,0.321098,0.324121,0.58773,0.000575,0.212543,0.000443,0.228746,0.333333,0.483512,0.038518,0.370374,0.055625,0.148271,0.00121,0.237271,0.046867,0.212135,0.022414,0.211494,0.023447,0.259366,0.333333,0.510837,0.28444,0.676204,0.318853,0.638994,0.064437,0.269895,0.317535,0.579116,0.687863,0.458576,0.827128,0.374843,0.333333,0.460731,0.764341,0.772525,0.622828,1.0,0.799321,0.351002,0.621176,1.0,0.001889,0.163969,0.0012,0.692245,0.333333,0.62737,0.106958,0.26675,0.22579,0.679476,0.006244,0.253053,0.188639,0.450023,0.033383,0.27272,0.024302,0.22427,0.333333,0.187303,0.345099,0.400266,0.513739,0.645933,0.072202,0.514481,0.510307,0.512409,0.06766,0.357564,0.067281,0.132987,0.333333,0.023266,0.149515,0.259237,0.075789,0.348333,0.044235,0.746564,0.072002,0.409939,0
97,2023-02-06T14:56:40.000000000,2023-02-06T14:57:38.000000000,0.00231,0.300003,0.001955,0.666848,1.0,0.572995,0.842862,0.501026,0.90333,0.872602,0.183435,0.329664,0.90333,0.872602,0.000205,0.171814,0.000184,0.298149,1.0,0.745369,0.644163,0.549267,0.80242,0.349151,0.005924,0.110224,0.80242,0.349151,0.006218,0.616711,0.007004,0.797506,1.0,0.563972,0.711516,0.783337,0.831147,0.528262,0.224775,0.494103,0.831147,0.528262,0.003461,0.519934,0.006804,0.669193,0.0,0.134542,0.580146,0.349995,0.558226,0.674949,0.11566,0.604615,0.557467,0.606063,4e-05,0.228884,3.4e-05,0.300934,1.0,0.368748,0.07901,0.414321,0.087671,0.144733,0.006835,0.068312,0.07921,0.146801,0.000524,0.403205,0.000769,0.492018,1.0,0.283615,0.402774,0.832,0.555262,0.63779,0.041995,0.592782,0.554401,0.599739,0.001127,0.268848,0.001364,0.322984,1.0,0.37502,1.0,0.513436,1.0,0.671354,0.025715,0.232007,1.0,0.67552,0.00022,0.183378,0.000147,0.669164,1.0,0.525034,0.201532,0.274745,0.360606,0.774674,0.025663,0.186243,0.329924,0.46754,0.002201,0.468884,0.00199,0.414432,0.333333,0.249527,0.411752,0.601358,0.716734,0.629989,0.056163,0.73851,0.714735,0.473231,0.000235,0.588702,0.000438,0.41041,0.0,0.054608,0.261732,0.318653,0.143236,0.417444,0.128798,0.839671,0.139639,0.439934,0
98,2023-02-06T14:57:10.000000000,2023-02-06T14:58:08.000000000,0.256107,0.239628,0.319414,0.561713,0.333333,0.631248,0.987697,0.494274,0.995795,0.813766,0.485887,0.258411,0.995795,0.813766,0.128991,0.063081,0.136105,0.159119,0.666667,0.804829,0.705524,0.490689,0.833872,0.546703,0.130206,0.155664,0.833872,0.546703,0.604301,0.552775,0.621292,0.732293,0.333333,0.556341,0.845842,0.783468,0.902654,0.43564,0.54219,0.502126,0.902654,0.43564,0.223827,0.543009,0.297084,0.750568,0.333333,0.58463,0.650528,0.288921,0.591076,0.556608,0.322581,0.685504,0.590374,0.473612,0.212735,0.120988,0.209892,0.197411,0.666667,0.597736,0.304318,0.407892,0.210148,0.124308,0.131992,0.135381,0.202823,0.167183,0.593271,0.34343,0.645592,0.435679,0.333333,0.543177,0.798133,0.595014,0.791998,0.380383,0.645662,0.618636,0.791596,0.370134,0.050602,0.501682,0.061133,0.370981,0.333333,0.579355,0.771075,0.204446,0.669107,0.313989,0.60365,0.221204,0.667658,0.261752,0.235661,0.126763,0.179478,0.65632,0.666667,0.410099,0.451721,0.203892,0.513628,0.738806,0.190187,0.182877,0.490289,0.308211,0.757779,0.394908,0.800696,0.334538,0.333333,0.576888,0.774728,0.662149,0.818207,0.485183,0.577952,0.801443,0.816924,0.349408,0.245413,0.631557,0.185652,0.459285,0.333333,0.600245,0.729044,0.242851,0.59473,0.300021,0.676149,0.857476,0.593029,0.322235,1
99,2023-02-06T14:57:40.000000000,2023-02-06T14:58:38.000000000,0.476362,0.141733,0.652906,0.280786,0.666667,0.842156,0.891194,0.300256,0.925765,0.518279,0.364197,0.198594,0.925765,0.518279,0.031172,0.084066,0.044592,0.125159,1.0,0.910846,0.704686,0.432859,0.834211,0.522861,0.124429,0.199325,0.834211,0.522861,0.20353,0.165317,0.293405,0.622534,0.333333,0.589962,0.841016,0.385847,0.936333,0.504933,0.306533,0.211222,0.936333,0.504933,0.507944,0.293321,0.551212,0.353669,0.333333,1.0,0.440884,0.050406,0.267467,0.298523,0.523015,0.392342,0.266209,0.192876,0.050239,0.20085,0.048717,0.091888,0.333333,0.878719,0.295683,0.346225,0.174031,0.143231,0.132951,0.140729,0.166371,0.204862,0.441501,0.148531,0.40032,0.173677,0.333333,0.83033,0.74161,0.180067,0.526429,0.05255,0.776954,0.26049,0.525513,0.065723,0.434448,0.237957,0.437492,0.237556,0.333333,0.77974,0.341166,0.031003,0.182652,0.078538,0.336725,0.167507,0.179073,0.059466,0.038896,0.140107,0.037212,0.66251,0.333333,0.511449,0.417757,0.14792,0.366165,0.606965,0.181223,0.119755,0.335751,0.120128,0.326916,0.180571,0.248159,0.168684,0.333333,0.765489,0.738454,0.212213,0.583376,0.159512,0.614695,0.599747,0.580435,0.085977,0.601807,0.425136,0.542909,0.253038,0.333333,1.0,0.680267,0.042513,0.452014,0.078072,0.753285,0.714606,0.449713,0.105189,1
